Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03SP052000S900,2021.09,1700,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SP052000S900,2021.12,429,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SP052000S900,2022.03,251,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SP052000S900,2022.06,2029,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SP052000S900,2022.09,-676,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SP052000S900,2022.12,1915,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SP052000S900,2023.03,262,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SP052000S900,2023.06,-1053,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SP052000S900,2023.09,-103,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03SP052000S900,2023.12,-1774,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03SP052000S900,2024.03,-226,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03SP052000S900,2024.06,-50,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03SP052000S900,2024.09,-95,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03SP052000S900,2024.12,-163,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03SP052000S900,2025.03,-744,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03SP052000S900,2025.06,-475,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03SP052000S900,2025.09,-479,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG03SP052000S900,2025.12,641,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG03SP052000S900,2026.03,589,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P052,Change in inventories,,,,,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG03SP030000S310,2011.06,9164,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SP030000S310,2011.09,9054,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SP030000S310,2011.12,9227,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SP030000S310,2012.03,9218,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SP030000S310,2012.06,9225,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SP030000S310,2012.09,9270,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SP030000S310,2012.12,9350,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SP030000S310,2013.03,9440,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SP030000S310,2013.06,9441,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SP030000S310,2013.09,9629,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SP030000S310,2013.12,9768,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03SP030000S310,2014.03,9853,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03SP030000S310,2014.06,9966,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03SP030000S310,2014.09,10038,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03SP030000S310,2014.12,10157,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03SP030000S310,2015.03,10248,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03SP030000S310,2015.06,10433,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03SP030000S310,2015.09,10384,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03SP030000S310,2015.12,10401,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03SP030000S310,2016.03,10557,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03SP030000S310,2016.06,10625,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SP030000S310,2016.09,10840,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SP030000S310,2016.12,10973,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SP030000S310,2017.03,11138,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SP030000S310,2017.06,11205,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SP030000S310,2017.09,11514,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SP030000S310,2017.12,11608,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SP030000S310,2018.03,11767,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SP030000S310,2018.06,11948,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SP030000S310,2018.09,12243,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SP030000S310,2018.12,12466,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SP030000S310,2019.03,12691,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SP030000S310,2019.06,13120,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SP030000S310,2019.09,13243,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SP030000S310,2019.12,13602,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SP030000S310,2020.03,13922,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SP030000S310,2020.06,14363,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SP030000S310,2020.09,14681,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SP030000S310,2020.12,15104,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SP030000S310,2021.03,15703,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SP030000S310,2021.06,15926,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SP030000S310,2021.09,16453,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SP030000S310,2021.12,17557,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SP030000S310,2022.03,17900,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SP030000S310,2022.06,18103,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SP030000S310,2022.09,18519,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SP030000S310,2022.12,18352,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SP030000S310,2023.03,18683,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SP030000S310,2023.06,19119,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SP030000S310,2023.09,19405,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG03SP030000S310,2023.12,19632,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG03SP030000S310,2024.03,19741,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG03SP030000S310,2024.06,20118,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG03SP030000S310,2024.09,20061,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG03SP030000S310,2024.12,20023,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG03SP030000S310,2025.03,20376,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG03SP030000S310,2025.06,20459,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG03SP030000S310,2025.09,20876,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG03SP030000S310,2025.12,21667,REVISED,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG03SP030000S310,2026.03,22089,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG03SP030000S321,2011.06,1218,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2011,6
SNEQ.SG03SP030000S321,2011.09,1305,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2011,9
SNEQ.SG03SP030000S321,2011.12,1285,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2011,12
SNEQ.SG03SP030000S321,2012.03,1241,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,3
SNEQ.SG03SP030000S321,2012.06,1271,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,6
SNEQ.SG03SP030000S321,2012.09,1195,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,9
SNEQ.SG03SP030000S321,2012.12,1200,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2012,12
SNEQ.SG03SP030000S321,2013.03,1201,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,3
SNEQ.SG03SP030000S321,2013.06,1205,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,6
SNEQ.SG03SP030000S321,2013.09,1233,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,9
SNEQ.SG03SP030000S321,2013.12,1245,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2013,12
SNEQ.SG03SP030000S321,2014.03,1290,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,3
SNEQ.SG03SP030000S321,2014.06,1244,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,6
SNEQ.SG03SP030000S321,2014.09,1321,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,9
SNEQ.SG03SP030000S321,2014.12,1314,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2014,12
SNEQ.SG03SP030000S321,2015.03,1308,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,3
SNEQ.SG03SP030000S321,2015.06,1356,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,6
SNEQ.SG03SP030000S321,2015.09,1358,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,9
SNEQ.SG03SP030000S321,2015.12,1380,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2015,12
SNEQ.SG03SP030000S321,2016.03,1398,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,3
SNEQ.SG03SP030000S321,2016.06,1410,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SP030000S321,2016.09,1411,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SP030000S321,2016.12,1440,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SP030000S321,2017.03,1457,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SP030000S321,2017.06,1478,FINAL,Dollars,6,S,Consolidated accounts - table 1.1,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,6
